pickup_datetime,dropoff_datetime,trip_distance,fare_amount,payment_type,total_amount,borough
2022-11-30 18:49:00+00:00,2022-11-30 19:15:27+00:00,4.700000000,19.500000000,2,23.800000000,Brooklyn
2022-11-30 18:48:31+00:00,2022-11-30 19:21:15+00:00,7.590000000,29.500000000,1,43.940000000,Brooklyn
2022-11-30 18:47:16+00:00,2022-11-30 19:01:00+00:00,2.630000000,12.500000000,1,17.800000000,Brooklyn
2022-11-30 18:47:00+00:00,2022-11-30 19:18:00+00:00,10.120000000,41.120000000,0,44.420000000,Brooklyn
2022-11-30 18:46:33+00:00,2022-11-30 18:59:07+00:00,1.770000000,10.000000000,1,14.160000000,Brooklyn
2022-11-30 18:45:27+00:00,2022-11-30 19:01:39+00:00,2.900000000,13.000000000,2,14.800000000,Brooklyn
2022-11-30 18:42:44+00:00,2022-11-30 18:55:12+00:00,3.580000000,13.000000000,1,21.630000000,Brooklyn
2022-11-30 18:42:13+00:00,2022-11-30 18:55:23+00:00,2.630000000,11.500000000,1,19.750000000,Brooklyn
2022-11-30 18:41:19+00:00,2022-11-30 18:50:03+00:00,2.130000000,9.000000000,1,16.620000000,Brooklyn
2022-11-30 18:35:11+00:00,2022-11-30 19:01:35+00:00,3.910000000,30.150000000,0,30.950000000,Brooklyn
2022-11-30 18:32:09+00:00,2022-11-30 18:57:19+00:00,5.600000000,26.050000000,0,35.220000000,Brooklyn
2022-11-30 18:30:51+00:00,2022-11-30 19:00:39+00:00,4.390000000,24.880000000,0,28.780000000,Brooklyn
2022-11-30 18:26:39+00:00,2022-11-30 18:32:43+00:00,1.210000000,6.500000000,2,8.300000000,Brooklyn
2022-11-30 18:25:38+00:00,2022-11-30 18:58:31+00:00,3.000000000,12.630000000,0,17.120000000,Brooklyn
2022-11-30 18:24:50+00:00,2022-11-30 18:37:55+00:00,2.500000000,11.000000000,1,15.360000000,Brooklyn
2022-11-30 18:21:37+00:00,2022-11-30 18:47:31+00:00,6.160000000,22.000000000,1,28.560000000,Brooklyn
2022-11-30 18:20:59+00:00,2022-11-30 18:41:41+00:00,5.510000000,24.720000000,0,31.020000000,Brooklyn
2022-11-30 18:15:55+00:00,2022-11-30 18:20:02+00:00,0.850000000,5.000000000,1,7.800000000,Brooklyn
2022-11-30 18:15:22+00:00,2022-11-30 18:15:49+00:00,0E-9,75.000000000,1,90.960000000,Brooklyn
2022-11-30 18:15:20+00:00,2022-11-30 18:51:20+00:00,5.040000000,17.160000000,0,25.550000000,Brooklyn
2022-11-30 18:13:29+00:00,2022-11-30 18:51:09+00:00,7.410000000,37.070000000,0,42.370000000,Brooklyn
2022-11-30 18:12:32+00:00,2022-11-30 18:29:47+00:00,4.700000000,20.520000000,0,23.820000000,Brooklyn
2022-11-30 18:11:38+00:00,2022-11-30 18:41:19+00:00,3.600000000,16.500000000,1,21.950000000,Brooklyn
2022-11-30 18:09:13+00:00,2022-11-30 18:27:40+00:00,3.360000000,14.500000000,2,18.800000000,Brooklyn
2022-11-30 18:07:16+00:00,2022-11-30 18:24:27+00:00,3.040000000,21.950000000,0,25.250000000,Brooklyn
2022-11-30 18:06:57+00:00,2022-11-30 18:24:55+00:00,6.500000000,20.500000000,2,24.800000000,Brooklyn
2022-11-30 18:04:41+00:00,2022-11-30 18:29:09+00:00,0E-9,17.200000000,1,18.000000000,Brooklyn
2022-11-30 18:02:16+00:00,2022-11-30 18:52:27+00:00,12.500000000,26.200000000,1,27.000000000,Brooklyn
2022-11-30 18:02:11+00:00,2022-11-30 18:17:17+00:00,2.870000000,12.500000000,1,17.880000000,Brooklyn
