pickup_datetime,dropoff_datetime,trip_distance,fare_amount,payment_type,total_amount,borough
2022-11-30 22:49:04+00:00,2022-11-30 23:09:49+00:00,9.210000000,28.000000000,1,47.520000000,Queens
2022-11-30 22:49:01+00:00,2022-11-30 23:22:51+00:00,10.600000000,34.500000000,1,53.800000000,Queens
2022-11-30 22:48:59+00:00,2022-11-30 23:06:54+00:00,7.590000000,23.500000000,2,32.600000000,Queens
2022-11-30 22:48:57+00:00,2022-11-30 23:49:08+00:00,22.470000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:48:43+00:00,2022-11-30 22:55:30+00:00,3.500000000,11.000000000,1,15.550000000,Queens
2022-11-30 22:48:21+00:00,2022-11-30 23:38:00+00:00,20.360000000,52.000000000,1,73.830000000,Queens
2022-11-30 22:48:19+00:00,2022-11-30 23:28:58+00:00,18.900000000,52.000000000,1,69.690000000,Queens
2022-11-30 22:48:19+00:00,2022-11-30 23:32:43+00:00,19.970000000,52.000000000,2,60.600000000,Queens
2022-11-30 22:48:14+00:00,2022-11-30 23:05:13+00:00,10.290000000,29.500000000,1,51.060000000,Queens
2022-11-30 22:48:11+00:00,2022-11-30 23:32:25+00:00,16.870000000,51.000000000,2,53.550000000,Queens
2022-11-30 22:48:10+00:00,2022-11-30 23:25:15+00:00,9.970000000,36.500000000,1,59.810000000,Queens
2022-11-30 22:48:10+00:00,2022-11-30 23:12:34+00:00,9.660000000,30.000000000,1,43.600000000,Queens
2022-11-30 22:48:06+00:00,2022-11-30 23:25:26+00:00,17.780000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:48:06+00:00,2022-11-30 23:25:26+00:00,17.780000000,-52.000000000,2,-63.100000000,Queens
2022-11-30 22:48:01+00:00,2022-11-30 23:20:29+00:00,15.900000000,45.000000000,1,59.440000000,Queens
2022-11-30 22:47:57+00:00,2022-11-30 23:20:02+00:00,15.220000000,44.000000000,1,56.620000000,Queens
2022-11-30 22:47:56+00:00,2022-11-30 23:25:37+00:00,10.160000000,36.000000000,1,57.120000000,Queens
2022-11-30 22:47:54+00:00,2022-11-30 23:09:42+00:00,9.940000000,29.000000000,1,47.220000000,Queens
2022-11-30 22:47:52+00:00,2022-11-30 23:15:30+00:00,9.400000000,30.000000000,1,39.050000000,Queens
2022-11-30 22:47:50+00:00,2022-11-30 23:23:20+00:00,16.980000000,52.000000000,1,78.560000000,Queens
2022-11-30 22:47:49+00:00,2022-11-30 23:11:12+00:00,10.400000000,-30.500000000,4,-33.050000000,Queens
2022-11-30 22:47:49+00:00,2022-11-30 23:11:12+00:00,10.400000000,30.500000000,4,33.050000000,Queens
2022-11-30 22:47:47+00:00,2022-11-30 23:29:26+00:00,15.130000000,47.500000000,1,62.250000000,Queens
2022-11-30 22:47:44+00:00,2022-11-30 22:58:42+00:00,5.650000000,17.000000000,1,23.210000000,Queens
2022-11-30 22:47:42+00:00,2022-11-30 22:59:00+00:00,6.250000000,19.000000000,1,33.720000000,Queens
2022-11-30 22:47:38+00:00,2022-11-30 23:20:14+00:00,10.820000000,35.000000000,1,55.670000000,Queens
2022-11-30 22:47:36+00:00,2022-11-30 23:26:01+00:00,20.120000000,126.000000000,1,155.550000000,Queens
2022-11-30 22:47:34+00:00,2022-11-30 23:12:26+00:00,7.200000000,24.000000000,1,31.610000000,Queens
2022-11-30 22:47:32+00:00,2022-11-30 23:24:21+00:00,15.760000000,46.500000000,1,57.050000000,Queens
2022-11-30 22:47:28+00:00,2022-11-30 23:02:14+00:00,6.790000000,21.500000000,1,30.060000000,Queens
2022-11-30 22:47:27+00:00,2022-11-30 23:07:59+00:00,7.090000000,22.500000000,2,25.050000000,Queens
2022-11-30 22:47:25+00:00,2022-11-30 23:14:44+00:00,12.100000000,36.000000000,2,38.550000000,Queens
2022-11-30 22:47:17+00:00,2022-11-30 23:02:35+00:00,6.120000000,19.000000000,1,26.550000000,Queens
2022-11-30 22:47:12+00:00,2022-11-30 23:26:09+00:00,18.340000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:47:08+00:00,2022-11-30 23:08:25+00:00,9.250000000,28.000000000,1,47.270000000,Queens
2022-11-30 22:47:06+00:00,2022-11-30 23:19:42+00:00,14.220000000,41.500000000,1,68.450000000,Queens
2022-11-30 22:47:05+00:00,2022-11-30 23:36:48+00:00,19.080000000,52.000000000,1,67.860000000,Queens
2022-11-30 22:46:58+00:00,2022-11-30 23:02:19+00:00,7.440000000,22.500000000,1,29.810000000,Queens
2022-11-30 22:46:57+00:00,2022-11-30 23:35:15+00:00,20.520000000,61.000000000,1,80.100000000,Queens
2022-11-30 22:46:56+00:00,2022-11-30 23:22:19+00:00,17.430000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:46:53+00:00,2022-11-30 23:17:58+00:00,11.830000000,35.000000000,1,46.350000000,Queens
2022-11-30 22:46:44+00:00,2022-11-30 23:20:32+00:00,18.430000000,52.000000000,1,67.860000000,Queens
2022-11-30 22:46:38+00:00,2022-11-30 23:06:09+00:00,6.100000000,20.000000000,1,28.000000000,Queens
2022-11-30 22:46:33+00:00,2022-11-30 23:30:45+00:00,17.990000000,52.000000000,1,74.220000000,Queens
2022-11-30 22:46:32+00:00,2022-11-30 23:11:31+00:00,16.720000000,52.000000000,1,69.410000000,Queens
2022-11-30 22:46:31+00:00,2022-11-30 23:35:14+00:00,23.190000000,67.000000000,1,83.100000000,Queens
2022-11-30 22:46:28+00:00,2022-11-30 23:36:43+00:00,17.880000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:46:27+00:00,2022-11-30 23:05:09+00:00,9.070000000,27.000000000,1,48.250000000,Queens
2022-11-30 22:46:25+00:00,2022-11-30 23:32:08+00:00,18.130000000,55.500000000,1,77.160000000,Queens
2022-11-30 22:46:20+00:00,2022-11-30 23:19:26+00:00,27.130000000,108.000000000,1,132.660000000,Queens
2022-11-30 22:46:12+00:00,2022-11-30 23:06:59+00:00,7.600000000,24.000000000,1,31.850000000,Queens
2022-11-30 22:46:11+00:00,2022-11-30 23:29:41+00:00,19.600000000,52.000000000,2,56.550000000,Queens
2022-11-30 22:46:08+00:00,2022-11-30 23:10:26+00:00,3.400000000,47.000000000,1,62.450000000,Queens
2022-11-30 22:45:54+00:00,2022-11-30 23:07:28+00:00,16.260000000,43.500000000,2,46.050000000,Queens
2022-11-30 22:45:52+00:00,2022-11-30 23:27:29+00:00,21.310000000,52.000000000,1,78.560000000,Queens
2022-11-30 22:45:51+00:00,2022-11-30 23:17:40+00:00,11.770000000,35.500000000,1,45.410000000,Queens
2022-11-30 22:45:45+00:00,2022-11-30 22:55:08+00:00,5.310000000,16.000000000,2,18.550000000,Queens
2022-11-30 22:45:44+00:00,2022-11-30 23:05:14+00:00,8.280000000,25.000000000,1,40.260000000,Queens
2022-11-30 22:45:42+00:00,2022-11-30 23:08:20+00:00,7.900000000,23.500000000,1,29.750000000,Queens
2022-11-30 22:45:39+00:00,2022-11-30 23:39:59+00:00,18.680000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:45:37+00:00,2022-11-30 23:08:37+00:00,11.300000000,32.000000000,2,42.350000000,Queens
2022-11-30 22:45:27+00:00,2022-11-30 22:59:40+00:00,9.240000000,26.000000000,1,36.740000000,Queens
2022-11-30 22:45:27+00:00,2022-11-30 22:57:26+00:00,4.900000000,15.500000000,2,18.050000000,Queens
2022-11-30 22:45:22+00:00,2022-11-30 22:55:19+00:00,3.300000000,12.000000000,1,18.150000000,Queens
2022-11-30 22:45:16+00:00,2022-11-30 23:39:31+00:00,21.200000000,63.500000000,1,79.250000000,Queens
2022-11-30 22:45:15+00:00,2022-11-30 23:03:26+00:00,9.460000000,28.500000000,1,40.260000000,Queens
2022-11-30 22:45:08+00:00,2022-11-30 23:35:09+00:00,17.890000000,52.000000000,1,56.550000000,Queens
2022-11-30 22:45:08+00:00,2022-11-30 23:05:45+00:00,9.510000000,28.000000000,1,47.520000000,Queens
2022-11-30 22:45:04+00:00,2022-11-30 23:02:19+00:00,7.960000000,24.500000000,1,32.210000000,Queens
2022-11-30 22:45:01+00:00,2022-11-30 23:04:12+00:00,9.130000000,26.500000000,2,38.100000000,Queens
2022-11-30 22:44:59+00:00,2022-11-30 23:01:34+00:00,9.220000000,26.500000000,1,40.100000000,Queens
2022-11-30 22:44:57+00:00,2022-11-30 23:03:27+00:00,9.260000000,27.000000000,2,38.600000000,Queens
2022-11-30 22:44:51+00:00,2022-11-30 23:17:06+00:00,9.600000000,32.000000000,1,43.600000000,Queens
2022-11-30 22:44:51+00:00,2022-11-30 23:09:29+00:00,10.590000000,32.000000000,1,41.210000000,Queens
2022-11-30 22:44:46+00:00,2022-11-30 23:12:18+00:00,11.480000000,34.000000000,1,45.370000000,Queens
2022-11-30 22:44:36+00:00,2022-11-30 23:02:09+00:00,8.870000000,26.000000000,1,46.690000000,Queens
2022-11-30 22:44:30+00:00,2022-11-30 22:44:55+00:00,0E-9,52.000000000,2,54.050000000,Queens
2022-11-30 22:44:20+00:00,2022-11-30 23:11:21+00:00,10.020000000,31.500000000,1,46.100000000,Queens
2022-11-30 22:44:17+00:00,2022-11-30 23:22:28+00:00,18.610000000,52.000000000,1,73.100000000,Queens
2022-11-30 22:43:57+00:00,2022-11-30 22:54:02+00:00,4.630000000,15.000000000,2,17.550000000,Queens
2022-11-30 22:43:49+00:00,2022-11-30 23:01:42+00:00,8.910000000,26.000000000,1,41.600000000,Queens
2022-11-30 22:43:47+00:00,2022-11-30 22:55:10+00:00,1.630000000,9.000000000,1,12.880000000,Queens
2022-11-30 22:43:45+00:00,2022-11-30 23:11:08+00:00,9.720000000,32.000000000,1,52.070000000,Queens
2022-11-30 22:43:32+00:00,2022-11-30 23:09:37+00:00,11.250000000,34.000000000,1,54.470000000,Queens
2022-11-30 22:43:29+00:00,2022-11-30 23:37:16+00:00,18.900000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:43:27+00:00,2022-11-30 23:14:20+00:00,24.070000000,64.000000000,2,65.300000000,Queens
2022-11-30 22:43:26+00:00,2022-11-30 23:15:37+00:00,17.000000000,52.000000000,2,63.850000000,Queens
2022-11-30 22:43:24+00:00,2022-11-30 23:01:21+00:00,7.500000000,24.000000000,1,35.850000000,Queens
2022-11-30 22:43:21+00:00,2022-11-30 22:58:39+00:00,8.600000000,24.500000000,1,38.100000000,Queens
2022-11-30 22:43:20+00:00,2022-11-30 23:13:31+00:00,9.830000000,32.500000000,1,52.920000000,Queens
2022-11-30 22:43:18+00:00,2022-11-30 23:34:07+00:00,18.310000000,52.000000000,1,72.560000000,Queens
2022-11-30 22:43:17+00:00,2022-11-30 23:02:32+00:00,9.450000000,28.000000000,1,39.710000000,Queens
2022-11-30 22:43:15+00:00,2022-11-30 23:22:46+00:00,19.120000000,52.000000000,1,70.690000000,Queens
2022-11-30 22:43:13+00:00,2022-11-30 23:12:29+00:00,22.620000000,59.000000000,1,81.720000000,Queens
2022-11-30 22:43:13+00:00,2022-11-30 22:56:15+00:00,6.700000000,21.500000000,1,28.850000000,Queens
2022-11-30 22:43:09+00:00,2022-11-30 23:13:41+00:00,12.600000000,38.500000000,1,53.850000000,Queens
2022-11-30 22:43:09+00:00,2022-11-30 23:29:14+00:00,17.810000000,52.000000000,1,61.550000000,Queens
2022-11-30 22:43:01+00:00,2022-11-30 23:19:11+00:00,18.400000000,50.500000000,1,68.950000000,Queens
2022-11-30 22:42:57+00:00,2022-11-30 22:59:40+00:00,7.600000000,22.500000000,1,28.800000000,Queens
2022-11-30 22:42:55+00:00,2022-11-30 23:02:53+00:00,7.780000000,24.000000000,1,39.470000000,Queens
2022-11-30 22:42:45+00:00,2022-11-30 23:11:08+00:00,18.700000000,51.000000000,1,58.550000000,Queens
2022-11-30 22:42:43+00:00,2022-11-30 23:12:18+00:00,9.470000000,50.000000000,1,61.050000000,Queens
2022-11-30 22:42:38+00:00,2022-11-30 23:17:52+00:00,17.980000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:42:32+00:00,2022-11-30 23:19:51+00:00,19.690000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:42:25+00:00,2022-11-30 23:10:47+00:00,14.990000000,41.500000000,1,49.050000000,Queens
2022-11-30 22:42:22+00:00,2022-11-30 22:45:36+00:00,1.120000000,5.000000000,2,7.550000000,Queens
2022-11-30 22:42:19+00:00,2022-11-30 22:54:04+00:00,3.530000000,13.000000000,2,15.550000000,Queens
2022-11-30 22:42:12+00:00,2022-11-30 22:52:39+00:00,4.000000000,13.500000000,2,16.050000000,Queens
2022-11-30 22:42:07+00:00,2022-11-30 22:59:24+00:00,11.880000000,32.500000000,1,49.670000000,Queens
2022-11-30 22:42:03+00:00,2022-11-30 23:29:26+00:00,20.000000000,52.000000000,1,72.720000000,Queens
2022-11-30 22:41:35+00:00,2022-11-30 23:09:07+00:00,12.840000000,37.500000000,1,58.920000000,Queens
2022-11-30 22:41:34+00:00,2022-11-30 23:27:00+00:00,20.050000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:41:27+00:00,2022-11-30 23:12:44+00:00,18.350000000,52.000000000,1,63.100000000,Queens
2022-11-30 22:41:27+00:00,2022-11-30 22:53:25+00:00,7.220000000,21.000000000,1,31.010000000,Queens
2022-11-30 22:41:21+00:00,2022-11-30 22:56:08+00:00,5.800000000,19.000000000,1,25.850000000,Queens
2022-11-30 22:41:20+00:00,2022-11-30 23:03:10+00:00,8.690000000,26.000000000,1,28.550000000,Queens
2022-11-30 22:41:18+00:00,2022-11-30 23:00:59+00:00,11.510000000,32.000000000,1,44.460000000,Queens
2022-11-30 22:41:12+00:00,2022-11-30 23:15:17+00:00,17.950000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:41:07+00:00,2022-11-30 23:04:43+00:00,9.820000000,29.000000000,1,50.750000000,Queens
2022-11-30 22:40:46+00:00,2022-11-30 23:01:36+00:00,6.700000000,22.000000000,1,29.210000000,Queens
2022-11-30 22:40:34+00:00,2022-11-30 23:39:33+00:00,18.600000000,52.000000000,2,56.550000000,Queens
2022-11-30 22:40:29+00:00,2022-11-30 23:32:16+00:00,18.240000000,59.500000000,2,62.050000000,Queens
2022-11-30 22:40:28+00:00,2022-11-30 23:35:07+00:00,20.420000000,52.000000000,1,72.720000000,Queens
2022-11-30 22:40:23+00:00,2022-11-30 23:17:24+00:00,18.400000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:40:22+00:00,2022-11-30 22:52:37+00:00,7.420000000,21.000000000,2,23.550000000,Queens
2022-11-30 22:40:18+00:00,2022-11-30 23:21:54+00:00,18.800000000,53.500000000,1,67.250000000,Queens
2022-11-30 22:40:16+00:00,2022-11-30 23:20:11+00:00,19.070000000,55.000000000,1,62.550000000,Queens
2022-11-30 22:40:12+00:00,2022-11-30 23:27:59+00:00,17.130000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:40:05+00:00,2022-11-30 22:56:27+00:00,9.700000000,27.500000000,2,36.600000000,Queens
2022-11-30 22:40:04+00:00,2022-11-30 22:47:56+00:00,4.240000000,-13.000000000,4,-15.550000000,Queens
2022-11-30 22:40:04+00:00,2022-11-30 22:47:56+00:00,4.240000000,13.000000000,4,15.550000000,Queens
2022-11-30 22:39:59+00:00,2022-11-30 23:14:59+00:00,16.400000000,47.500000000,2,59.100000000,Queens
2022-11-30 22:39:53+00:00,2022-11-30 23:23:10+00:00,17.390000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:39:50+00:00,2022-11-30 23:21:38+00:00,17.400000000,52.000000000,1,67.100000000,Queens
2022-11-30 22:39:49+00:00,2022-11-30 23:01:32+00:00,9.840000000,29.000000000,1,44.600000000,Queens
2022-11-30 22:39:33+00:00,2022-11-30 22:49:46+00:00,3.410000000,12.500000000,1,17.050000000,Queens
2022-11-30 22:39:31+00:00,2022-11-30 23:04:32+00:00,18.530000000,49.000000000,1,61.610000000,Queens
2022-11-30 22:39:29+00:00,2022-11-30 23:02:41+00:00,7.500000000,24.500000000,1,35.450000000,Queens
2022-11-30 22:39:25+00:00,2022-11-30 23:22:01+00:00,15.810000000,50.000000000,1,63.060000000,Queens
2022-11-30 22:39:24+00:00,2022-11-30 23:04:03+00:00,10.120000000,31.000000000,1,55.000000000,Queens
2022-11-30 22:39:17+00:00,2022-11-30 23:17:48+00:00,15.500000000,46.500000000,2,49.050000000,Queens
2022-11-30 22:39:03+00:00,2022-11-30 23:10:18+00:00,15.750000000,44.500000000,1,56.210000000,Queens
2022-11-30 22:38:58+00:00,2022-11-30 23:09:29+00:00,11.050000000,35.500000000,1,56.270000000,Queens
2022-11-30 22:38:57+00:00,2022-11-30 22:54:37+00:00,7.300000000,22.500000000,1,37.670000000,Queens
2022-11-30 22:38:48+00:00,2022-11-30 22:54:56+00:00,4.890000000,17.000000000,2,19.550000000,Queens
2022-11-30 22:38:46+00:00,2022-11-30 22:53:48+00:00,9.120000000,26.000000000,1,42.120000000,Queens
2022-11-30 22:38:45+00:00,2022-11-30 23:18:23+00:00,16.990000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:38:44+00:00,2022-11-30 22:57:47+00:00,9.890000000,28.500000000,1,40.010000000,Queens
2022-11-30 22:38:42+00:00,2022-11-30 23:22:58+00:00,19.570000000,59.000000000,1,73.610000000,Queens
2022-11-30 22:38:42+00:00,2022-11-30 22:46:53+00:00,3.190000000,11.500000000,1,16.610000000,Queens
2022-11-30 22:38:27+00:00,2022-11-30 22:54:49+00:00,9.670000000,27.000000000,1,46.320000000,Queens
2022-11-30 22:38:22+00:00,2022-11-30 23:17:17+00:00,16.210000000,52.000000000,1,78.880000000,Queens
2022-11-30 22:38:12+00:00,2022-11-30 22:45:35+00:00,1.290000000,7.000000000,1,10.380000000,Queens
2022-11-30 22:38:10+00:00,2022-11-30 23:21:22+00:00,17.950000000,52.000000000,1,78.560000000,Queens
2022-11-30 22:38:07+00:00,2022-11-30 22:56:02+00:00,13.300000000,36.000000000,1,48.150000000,Queens
2022-11-30 22:38:02+00:00,2022-11-30 23:14:15+00:00,17.170000000,52.000000000,1,78.560000000,Queens
2022-11-30 22:38:01+00:00,2022-11-30 22:53:10+00:00,8.900000000,25.500000000,1,44.270000000,Queens
2022-11-30 22:38:01+00:00,2022-11-30 23:04:45+00:00,16.640000000,47.000000000,2,49.550000000,Queens
2022-11-30 22:37:59+00:00,2022-11-30 23:13:42+00:00,19.320000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:37:57+00:00,2022-11-30 23:17:29+00:00,15.800000000,48.500000000,1,61.250000000,Queens
2022-11-30 22:37:52+00:00,2022-11-30 22:54:45+00:00,5.370000000,16.500000000,2,19.050000000,Queens
2022-11-30 22:37:49+00:00,2022-11-30 23:04:07+00:00,10.610000000,32.500000000,1,55.120000000,Queens
2022-11-30 22:37:49+00:00,2022-11-30 22:56:13+00:00,10.200000000,29.000000000,1,37.850000000,Queens
2022-11-30 22:37:48+00:00,2022-11-30 23:18:11+00:00,18.770000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:37:37+00:00,2022-11-30 23:23:12+00:00,19.650000000,59.000000000,1,73.860000000,Queens
2022-11-30 22:37:34+00:00,2022-11-30 23:23:06+00:00,17.620000000,54.500000000,1,68.210000000,Queens
2022-11-30 22:37:21+00:00,2022-11-30 23:24:49+00:00,17.990000000,52.000000000,2,61.850000000,Queens
2022-11-30 22:37:19+00:00,2022-11-30 22:38:02+00:00,0.100000000,2.500000000,4,5.050000000,Queens
2022-11-30 22:37:17+00:00,2022-11-30 22:43:01+00:00,2.920000000,9.500000000,1,14.210000000,Queens
2022-11-30 22:37:13+00:00,2022-11-30 23:26:17+00:00,19.300000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:37:10+00:00,2022-11-30 23:07:28+00:00,10.000000000,60.000000000,1,73.850000000,Queens
2022-11-30 22:37:05+00:00,2022-11-30 22:52:20+00:00,8.300000000,24.500000000,1,43.070000000,Queens
2022-11-30 22:37:02+00:00,2022-11-30 23:01:23+00:00,15.700000000,52.000000000,1,68.550000000,Queens
2022-11-30 22:36:56+00:00,2022-11-30 22:45:22+00:00,2.710000000,10.000000000,1,15.060000000,Queens
2022-11-30 22:36:56+00:00,2022-11-30 22:57:40+00:00,10.650000000,31.000000000,1,50.870000000,Queens
2022-11-30 22:36:56+00:00,2022-11-30 23:24:33+00:00,18.130000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:36:54+00:00,2022-11-30 23:22:36+00:00,17.700000000,52.000000000,1,78.100000000,Queens
2022-11-30 22:36:49+00:00,2022-11-30 23:21:12+00:00,17.940000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:36:48+00:00,2022-11-30 23:25:33+00:00,18.700000000,52.000000000,1,75.700000000,Queens
2022-11-30 22:36:43+00:00,2022-11-30 23:27:37+00:00,20.870000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:36:43+00:00,2022-11-30 22:44:07+00:00,2.870000000,10.500000000,1,14.160000000,Queens
2022-11-30 22:36:35+00:00,2022-11-30 23:05:43+00:00,17.270000000,52.000000000,1,78.560000000,Queens
2022-11-30 22:36:33+00:00,2022-11-30 23:23:24+00:00,20.080000000,52.000000000,1,74.460000000,Queens
2022-11-30 22:36:32+00:00,2022-11-30 22:51:14+00:00,9.450000000,26.000000000,1,46.690000000,Queens
2022-11-30 22:36:31+00:00,2022-11-30 22:52:00+00:00,9.160000000,26.500000000,2,38.100000000,Queens
2022-11-30 22:36:26+00:00,2022-11-30 22:49:50+00:00,8.800000000,24.500000000,1,37.850000000,Queens
2022-11-30 22:36:22+00:00,2022-11-30 23:00:48+00:00,13.000000000,52.000000000,1,77.300000000,Queens
2022-11-30 22:36:15+00:00,2022-11-30 23:12:21+00:00,18.190000000,51.500000000,1,61.550000000,Queens
2022-11-30 22:36:13+00:00,2022-11-30 23:23:31+00:00,17.500000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:36:06+00:00,2022-11-30 23:19:20+00:00,18.200000000,52.000000000,1,70.000000000,Queens
2022-11-30 22:35:52+00:00,2022-11-30 23:17:25+00:00,18.600000000,52.000000000,1,73.100000000,Queens
2022-11-30 22:35:47+00:00,2022-11-30 23:20:47+00:00,18.580000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:35:46+00:00,2022-11-30 23:16:47+00:00,18.210000000,52.000000000,1,62.000000000,Queens
2022-11-30 22:35:14+00:00,2022-11-30 23:30:47+00:00,18.690000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:34:42+00:00,2022-11-30 22:43:29+00:00,3.300000000,11.000000000,1,16.950000000,Queens
2022-11-30 22:34:40+00:00,2022-11-30 22:58:33+00:00,15.400000000,42.500000000,1,53.810000000,Queens
2022-11-30 22:34:39+00:00,2022-11-30 23:12:57+00:00,17.500000000,52.000000000,1,73.100000000,Queens
2022-11-30 22:34:24+00:00,2022-11-30 23:15:30+00:00,20.410000000,52.000000000,1,72.470000000,Queens
2022-11-30 22:34:22+00:00,2022-11-30 23:13:55+00:00,12.450000000,39.500000000,1,50.210000000,Queens
2022-11-30 22:34:22+00:00,2022-11-30 23:09:55+00:00,17.990000000,52.000000000,1,67.860000000,Queens
2022-11-30 22:34:21+00:00,2022-11-30 23:01:06+00:00,16.200000000,44.500000000,1,56.460000000,Queens
2022-11-30 22:34:17+00:00,2022-11-30 23:04:40+00:00,17.490000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:34:04+00:00,2022-11-30 23:18:07+00:00,19.200000000,52.000000000,1,75.700000000,Queens
2022-11-30 22:34:02+00:00,2022-11-30 22:53:32+00:00,7.800000000,24.500000000,1,40.300000000,Queens
2022-11-30 22:34:01+00:00,2022-11-30 22:50:44+00:00,8.580000000,25.000000000,1,43.920000000,Queens
2022-11-30 22:33:57+00:00,2022-11-30 22:47:50+00:00,9.020000000,25.500000000,1,36.660000000,Queens
2022-11-30 22:33:53+00:00,2022-11-30 23:12:32+00:00,18.800000000,52.000000000,1,75.700000000,Queens
2022-11-30 22:33:52+00:00,2022-11-30 22:50:30+00:00,7.000000000,22.000000000,1,29.450000000,Queens
2022-11-30 22:33:50+00:00,2022-11-30 23:04:06+00:00,11.200000000,35.000000000,1,48.050000000,Queens
2022-11-30 22:33:46+00:00,2022-11-30 22:55:46+00:00,9.760000000,29.500000000,1,49.320000000,Queens
2022-11-30 22:33:41+00:00,2022-11-30 23:16:02+00:00,24.200000000,122.000000000,1,168.720000000,Queens
2022-11-30 22:33:36+00:00,2022-11-30 23:22:11+00:00,18.330000000,52.000000000,1,75.470000000,Queens
2022-11-30 22:33:31+00:00,2022-11-30 23:10:09+00:00,12.570000000,39.000000000,1,51.940000000,Queens
2022-11-30 22:33:26+00:00,2022-11-30 23:06:24+00:00,20.870000000,52.000000000,1,67.610000000,Queens
2022-11-30 22:33:19+00:00,2022-11-30 23:05:38+00:00,11.860000000,36.000000000,2,38.550000000,Queens
2022-11-30 22:33:12+00:00,2022-11-30 23:20:43+00:00,18.200000000,52.000000000,2,63.100000000,Queens
2022-11-30 22:32:52+00:00,2022-11-30 22:51:48+00:00,9.060000000,26.500000000,1,39.160000000,Queens
2022-11-30 22:32:43+00:00,2022-11-30 22:32:49+00:00,0E-9,95.000000000,2,95.800000000,Queens
2022-11-30 22:32:40+00:00,2022-11-30 23:13:49+00:00,17.840000000,52.000000000,1,75.720000000,Queens
2022-11-30 22:32:38+00:00,2022-11-30 23:04:56+00:00,15.600000000,45.000000000,2,47.550000000,Queens
2022-11-30 22:32:31+00:00,2022-11-30 22:49:50+00:00,8.860000000,26.000000000,1,43.620000000,Queens
2022-11-30 22:32:26+00:00,2022-11-30 23:02:32+00:00,12.300000000,38.500000000,1,51.050000000,Queens
2022-11-30 22:32:19+00:00,2022-11-30 23:02:32+00:00,24.100000000,63.500000000,1,66.050000000,Queens
2022-11-30 22:32:11+00:00,2022-11-30 23:14:38+00:00,17.120000000,52.000000000,2,54.550000000,Queens
2022-11-30 22:32:10+00:00,2022-11-30 23:04:07+00:00,17.890000000,52.000000000,1,74.100000000,Queens
2022-11-30 22:32:07+00:00,2022-11-30 23:08:04+00:00,17.350000000,52.000000000,2,56.550000000,Queens
2022-11-30 22:32:06+00:00,2022-11-30 22:59:01+00:00,9.650000000,30.500000000,1,50.270000000,Queens
2022-11-30 22:32:04+00:00,2022-11-30 22:37:16+00:00,3.580000000,11.000000000,2,13.550000000,Queens
2022-11-30 22:32:03+00:00,2022-11-30 22:53:45+00:00,13.710000000,37.000000000,1,47.460000000,Queens
2022-11-30 22:31:50+00:00,2022-11-30 22:37:47+00:00,4.180000000,-13.000000000,4,-15.550000000,Queens
2022-11-30 22:31:50+00:00,2022-11-30 22:37:47+00:00,4.180000000,13.000000000,4,15.550000000,Queens
2022-11-30 22:31:49+00:00,2022-11-30 22:47:59+00:00,8.540000000,25.000000000,1,48.600000000,Queens
2022-11-30 22:31:48+00:00,2022-11-30 22:59:09+00:00,15.300000000,43.000000000,2,45.550000000,Queens
2022-11-30 22:31:23+00:00,2022-11-30 23:03:14+00:00,13.660000000,62.000000000,2,64.550000000,Queens
2022-11-30 22:31:22+00:00,2022-11-30 23:14:38+00:00,18.400000000,52.000000000,1,75.700000000,Queens
2022-11-30 22:31:19+00:00,2022-11-30 22:38:48+00:00,3.270000000,11.000000000,2,13.550000000,Queens
2022-11-30 22:31:17+00:00,2022-11-30 23:05:01+00:00,17.540000000,52.000000000,1,67.610000000,Queens
2022-11-30 22:31:15+00:00,2022-11-30 23:04:19+00:00,20.670000000,56.500000000,1,73.500000000,Queens
2022-11-30 22:31:10+00:00,2022-11-30 22:59:13+00:00,15.790000000,44.000000000,1,55.610000000,Queens
2022-11-30 22:31:03+00:00,2022-11-30 23:15:01+00:00,18.180000000,52.000000000,2,63.100000000,Queens
