vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month,borough
1,2022-11-30 23:21:58+00:00,2022-11-30 23:45:07+00:00,1,10.300000000,1.0,N,2,31.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,34.050000000,132,92,2022,11,Queens
2,2022-11-30 23:21:52+00:00,2022-11-30 23:59:40+00:00,1,15.290000000,1.0,N,2,45.500000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,48.050000000,132,112,2022,11,Queens
2,2022-11-30 23:21:49+00:00,2022-11-30 23:55:04+00:00,1,11.030000000,1.0,N,1,36.000000000,0.500000000,0.500000000,8.210000000,0E-9,0.300000000,1.250000000,49.260000000,138,114,2022,11,Queens
1,2022-11-30 23:21:49+00:00,2022-11-30 23:46:27+00:00,1,9.700000000,1.0,N,1,30.000000000,4.250000000,0.500000000,8.750000000,0E-9,0.300000000,1.250000000,43.800000000,138,232,2022,11,Queens
1,2022-11-30 23:21:44+00:00,2022-11-30 23:54:04+00:00,2,18.200000000,2.0,N,1,52.000000000,3.750000000,0.500000000,15.750000000,6.550000000,0.300000000,1.250000000,78.850000000,132,140,2022,11,Queens
2,2022-11-30 23:21:41+00:00,2022-11-30 23:37:45+00:00,1,8.140000000,1.0,N,1,24.500000000,0.500000000,0.500000000,4.400000000,6.550000000,0.300000000,1.250000000,38.000000000,138,75,2022,11,Queens
2,2022-11-30 23:21:41+00:00,2022-11-30 23:45:22+00:00,1,12.100000000,5.0,N,1,60.000000000,0E-9,0E-9,0E-9,0E-9,0.300000000,0E-9,60.300000000,132,265,2022,11,Queens
2,2022-11-30 23:21:34+00:00,2022-11-30 23:58:29+00:00,1,21.150000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.620000000,6.550000000,0.300000000,1.250000000,75.720000000,132,239,2022,11,Queens
1,2022-11-30 23:21:33+00:00,2022-11-30 23:55:00+00:00,1,28.700000000,4.0,N,1,116.000000000,1.750000000,0.500000000,15.000000000,0E-9,0.300000000,1.250000000,133.550000000,132,265,2022,11,Queens
2,2022-11-30 23:21:33+00:00,2022-12-01 00:04:49+00:00,1,19.740000000,2.0,N,1,52.000000000,0E-9,0.500000000,9.460000000,6.550000000,0.300000000,1.250000000,72.560000000,132,233,2022,11,Queens
2,2022-11-30 23:21:31+00:00,2022-11-30 23:53:42+00:00,1,18.470000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.620000000,6.550000000,0.300000000,1.250000000,75.720000000,132,79,2022,11,Queens
2,2022-11-30 23:21:20+00:00,2022-11-30 23:39:54+00:00,1,9.170000000,1.0,N,1,27.000000000,0.500000000,0.500000000,7.470000000,6.550000000,0.300000000,1.250000000,46.070000000,138,263,2022,11,Queens
1,2022-11-30 23:21:11+00:00,2022-11-30 23:39:29+00:00,0,7.500000000,1.0,N,2,24.000000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,26.550000000,132,38,2022,11,Queens
1,2022-11-30 23:21:04+00:00,2022-12-01 00:16:46+00:00,1,13.300000000,99.0,N,1,52.200000000,0E-9,0.500000000,0E-9,0E-9,0.300000000,0E-9,53.000000000,93,89,2022,11,Queens
1,2022-11-30 23:20:57+00:00,2022-11-30 23:50:18+00:00,1,10.600000000,1.0,N,1,29.500000000,1.750000000,0.500000000,8.000000000,0E-9,0.300000000,1.250000000,40.050000000,132,37,2022,11,Queens
1,2022-11-30 23:20:55+00:00,2022-11-30 23:53:20+00:00,1,9.900000000,1.0,N,1,33.500000000,4.250000000,0.500000000,9.000000000,6.550000000,0.300000000,1.250000000,54.100000000,138,107,2022,11,Queens
2,2022-11-30 23:20:53+00:00,2022-11-30 23:57:31+00:00,2,12.240000000,1.0,N,1,37.500000000,0.500000000,0.500000000,7.760000000,0E-9,0.300000000,1.250000000,47.810000000,132,181,2022,11,Queens
1,2022-11-30 23:20:48+00:00,2022-11-30 23:36:07+00:00,2,6.500000000,1.0,N,2,20.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,23.050000000,138,135,2022,11,Queens
2,2022-11-30 23:20:48+00:00,2022-11-30 23:56:20+00:00,1,18.760000000,1.0,N,2,52.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,57.050000000,132,256,2022,11,Queens
2,2022-11-30 23:20:47+00:00,2022-11-30 23:35:48+00:00,1,7.750000000,1.0,N,1,23.000000000,0.500000000,0.500000000,8.020000000,6.550000000,0.300000000,1.250000000,40.120000000,138,75,2022,11,Queens
2,2022-11-30 23:20:46+00:00,2022-12-01 00:02:14+00:00,1,18.750000000,2.0,N,1,52.000000000,0E-9,0.500000000,14.140000000,0E-9,0.300000000,1.250000000,70.690000000,132,79,2022,11,Queens
1,2022-11-30 23:20:38+00:00,2022-11-30 23:44:05+00:00,1,10.000000000,1.0,N,1,30.000000000,3.000000000,0.500000000,8.050000000,6.550000000,0.300000000,0E-9,48.400000000,138,239,2022,11,Queens
1,2022-11-30 23:20:38+00:00,2022-11-30 23:34:55+00:00,2,7.200000000,1.0,N,1,22.000000000,1.750000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,31.100000000,138,168,2022,11,Queens
1,2022-11-30 23:20:34+00:00,2022-12-01 00:09:09+00:00,1,18.800000000,2.0,N,1,52.000000000,3.750000000,0.500000000,12.600000000,6.550000000,0.300000000,1.250000000,75.700000000,132,48,2022,11,Queens
2,2022-11-30 23:20:33+00:00,2022-11-30 23:37:49+00:00,1,9.890000000,1.0,N,2,28.000000000,0.500000000,0.500000000,0E-9,6.550000000,0.300000000,0E-9,38.350000000,70,229,2022,11,Queens
2,2022-11-30 23:20:33+00:00,2022-11-30 23:50:33+00:00,1,17.170000000,2.0,N,1,52.000000000,0E-9,0.500000000,8.000000000,6.550000000,0.300000000,1.250000000,71.100000000,132,233,2022,11,Queens
2,2022-11-30 23:20:31+00:00,2022-11-30 23:59:54+00:00,1,18.700000000,2.0,N,1,52.000000000,0E-9,0.500000000,7.000000000,0E-9,0.300000000,1.250000000,63.550000000,132,48,2022,11,Queens
2,2022-11-30 23:20:27+00:00,2022-12-01 00:04:39+00:00,1,19.540000000,2.0,N,1,52.000000000,0E-9,0.500000000,3.450000000,0E-9,0.300000000,1.250000000,60.000000000,132,87,2022,11,Queens
2,2022-11-30 23:20:25+00:00,2022-11-30 23:52:54+00:00,1,9.990000000,1.0,N,1,33.500000000,0.500000000,0.500000000,10.960000000,6.550000000,0.300000000,1.250000000,56.060000000,138,90,2022,11,Queens
2,2022-11-30 23:20:22+00:00,2022-11-30 23:44:57+00:00,1,10.820000000,1.0,N,2,32.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,34.550000000,138,92,2022,11,Queens
2,2022-11-30 23:20:17+00:00,2022-11-30 23:33:46+00:00,1,7.760000000,1.0,N,1,22.000000000,0.500000000,0.500000000,5.040000000,6.550000000,0.300000000,1.250000000,38.640000000,138,262,2022,11,Queens
2,2022-11-30 23:20:15+00:00,2022-11-30 23:50:11+00:00,1,15.790000000,1.0,N,1,45.000000000,0.500000000,0.500000000,9.510000000,0E-9,0.300000000,1.250000000,57.060000000,132,145,2022,11,Queens
2,2022-11-30 23:20:13+00:00,2022-11-30 23:43:32+00:00,1,6.270000000,1.0,N,1,23.000000000,0.500000000,0.500000000,3.830000000,0E-9,0.300000000,1.250000000,29.380000000,138,145,2022,11,Queens
2,2022-11-30 23:20:07+00:00,2022-11-30 23:34:22+00:00,1,7.550000000,1.0,N,1,22.000000000,0.500000000,0.500000000,2.000000000,6.550000000,0.300000000,1.250000000,35.600000000,138,236,2022,11,Queens
1,2022-11-30 23:20:00+00:00,2022-12-01 00:05:11+00:00,2,18.400000000,2.0,N,1,52.000000000,3.750000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,63.100000000,132,68,2022,11,Queens
2,2022-11-30 23:19:55+00:00,2022-11-30 23:57:22+00:00,1,18.840000000,2.0,N,1,52.000000000,0E-9,0.500000000,9.460000000,6.550000000,0.300000000,1.250000000,72.560000000,132,246,2022,11,Queens
2,2022-11-30 23:19:54+00:00,2022-11-30 23:53:11+00:00,1,10.020000000,1.0,N,2,33.500000000,0.500000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,45.100000000,138,186,2022,11,Queens
1,2022-11-30 23:19:51+00:00,2022-11-30 23:43:04+00:00,2,10.900000000,1.0,N,1,32.500000000,1.750000000,0.500000000,10.350000000,6.550000000,0.300000000,1.250000000,51.950000000,138,243,2022,11,Queens
1,2022-11-30 23:19:50+00:00,2022-11-30 23:50:58+00:00,4,15.000000000,1.0,N,1,43.500000000,1.750000000,0.500000000,9.200000000,0E-9,0.300000000,1.250000000,55.250000000,132,146,2022,11,Queens
1,2022-11-30 23:19:47+00:00,2022-11-30 23:48:42+00:00,1,11.600000000,1.0,N,3,34.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,37.050000000,132,62,2022,11,Queens
2,2022-11-30 23:19:46+00:00,2022-12-01 00:02:17+00:00,1,9.820000000,1.0,N,2,38.000000000,0.500000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,49.600000000,138,230,2022,11,Queens
1,2022-11-30 23:19:34+00:00,2022-11-30 23:31:56+00:00,3,6.700000000,1.0,N,2,19.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,22.050000000,132,265,2022,11,Queens
2,2022-11-30 23:19:33+00:00,2022-11-30 23:58:00+00:00,1,18.450000000,2.0,N,1,52.000000000,0E-9,0.500000000,10.000000000,0E-9,0.300000000,1.250000000,66.550000000,132,161,2022,11,Queens
2,2022-11-30 23:19:23+00:00,2022-11-30 23:44:32+00:00,1,15.110000000,1.0,N,1,41.500000000,0.500000000,0.500000000,8.560000000,0E-9,0.300000000,1.250000000,52.610000000,132,179,2022,11,Queens
2,2022-11-30 23:19:22+00:00,2022-11-30 23:37:20+00:00,3,8.620000000,1.0,N,1,26.000000000,0.500000000,0.500000000,7.270000000,6.550000000,0.300000000,1.250000000,44.870000000,138,263,2022,11,Queens
2,2022-11-30 23:19:22+00:00,2022-11-30 23:36:28+00:00,1,7.950000000,1.0,N,1,24.500000000,0.500000000,0.500000000,6.720000000,6.550000000,0.300000000,1.250000000,40.320000000,138,75,2022,11,Queens
2,2022-11-30 23:19:20+00:00,2022-11-30 23:59:11+00:00,1,18.260000000,2.0,N,1,52.000000000,0E-9,0.500000000,8.480000000,0E-9,0.300000000,1.250000000,65.030000000,132,125,2022,11,Queens
2,2022-11-30 23:19:19+00:00,2022-12-01 00:02:00+00:00,2,18.810000000,2.0,N,1,52.000000000,0E-9,0.500000000,11.060000000,0E-9,0.300000000,1.250000000,67.610000000,132,143,2022,11,Queens
2,2022-11-30 23:19:16+00:00,2022-11-30 23:48:33+00:00,1,17.840000000,2.0,N,1,52.000000000,0E-9,0.500000000,13.820000000,0E-9,0.300000000,1.250000000,70.370000000,132,79,2022,11,Queens
2,2022-11-30 23:19:16+00:00,2022-11-30 23:52:51+00:00,1,10.460000000,1.0,N,1,34.500000000,0.500000000,0.500000000,9.260000000,0E-9,0.300000000,1.250000000,46.310000000,132,188,2022,11,Queens
2,2022-11-30 23:19:15+00:00,2022-11-30 23:50:01+00:00,1,17.700000000,2.0,N,1,52.000000000,0E-9,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,63.100000000,132,162,2022,11,Queens
2,2022-11-30 23:19:12+00:00,2022-11-30 23:19:15+00:00,1,0E-9,1.0,N,2,2.500000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,5.050000000,132,132,2022,11,Queens
2,2022-11-30 23:19:11+00:00,2022-11-30 23:53:26+00:00,1,17.700000000,1.0,N,2,49.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,51.550000000,138,228,2022,11,Queens
2,2022-11-30 23:19:10+00:00,2022-11-30 23:47:10+00:00,1,10.380000000,1.0,N,1,31.500000000,0.500000000,0.500000000,6.560000000,0E-9,0.300000000,1.250000000,40.610000000,132,61,2022,11,Queens
2,2022-11-30 23:19:01+00:00,2022-11-30 23:48:49+00:00,1,22.420000000,1.0,N,2,60.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,62.550000000,132,265,2022,11,Queens
2,2022-11-30 23:18:57+00:00,2022-11-30 23:51:55+00:00,2,10.940000000,1.0,N,1,35.000000000,0.500000000,0.500000000,9.070000000,6.550000000,0.300000000,1.250000000,55.670000000,70,232,2022,11,Queens
2,2022-11-30 23:18:46+00:00,2022-11-30 23:45:35+00:00,1,17.790000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.370000000,6.550000000,0.300000000,1.250000000,75.470000000,132,107,2022,11,Queens
2,2022-11-30 23:18:43+00:00,2022-11-30 23:36:28+00:00,5,4.910000000,1.0,N,2,18.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,23.050000000,138,145,2022,11,Queens
1,2022-11-30 23:18:34+00:00,2022-12-01 00:03:46+00:00,0,20.900000000,2.0,N,1,52.000000000,3.750000000,0.500000000,12.600000000,6.550000000,0.300000000,1.250000000,75.700000000,132,239,2022,11,Queens
2,2022-11-30 23:18:32+00:00,2022-11-30 23:52:08+00:00,1,12.420000000,1.0,N,1,38.500000000,0.500000000,0.500000000,9.770000000,6.550000000,0.300000000,1.250000000,59.870000000,138,186,2022,11,Queens
2,2022-11-30 23:18:31+00:00,2022-12-01 00:04:31+00:00,1,17.830000000,2.0,N,1,52.000000000,0E-9,0.500000000,15.780000000,6.550000000,0.300000000,1.250000000,78.880000000,132,246,2022,11,Queens
2,2022-11-30 23:18:23+00:00,2022-11-30 23:34:07+00:00,1,8.060000000,1.0,N,1,24.000000000,0.500000000,0.500000000,3.000000000,6.550000000,0.300000000,1.250000000,38.600000000,138,263,2022,11,Queens
1,2022-11-30 23:18:20+00:00,2022-11-30 23:52:43+00:00,1,18.400000000,2.0,N,1,52.000000000,3.750000000,0.500000000,7.000000000,0E-9,0.300000000,1.250000000,63.550000000,132,144,2022,11,Queens
2,2022-11-30 23:18:18+00:00,2022-11-30 23:43:53+00:00,1,9.810000000,1.0,N,1,31.000000000,0.500000000,0.500000000,8.700000000,0E-9,0.300000000,0E-9,43.500000000,70,211,2022,11,Queens
1,2022-11-30 23:18:18+00:00,2022-11-30 23:34:40+00:00,1,8.200000000,1.0,N,1,24.500000000,3.000000000,0.500000000,8.700000000,6.550000000,0.300000000,0E-9,43.550000000,138,262,2022,11,Queens
2,2022-11-30 23:18:18+00:00,2022-11-30 23:56:06+00:00,1,26.690000000,2.0,N,1,52.000000000,0E-9,0.500000000,11.060000000,0E-9,0.300000000,0E-9,66.360000000,132,79,2022,11,Queens
2,2022-11-30 23:18:08+00:00,2022-11-30 23:39:27+00:00,1,8.890000000,1.0,N,1,27.500000000,0.500000000,0.500000000,7.820000000,6.550000000,0.300000000,1.250000000,46.920000000,138,262,2022,11,Queens
1,2022-11-30 23:18:00+00:00,2022-11-30 23:48:52+00:00,1,10.800000000,1.0,N,1,33.500000000,1.750000000,0.500000000,4.000000000,0E-9,0.300000000,1.250000000,40.050000000,132,62,2022,11,Queens
1,2022-11-30 23:17:39+00:00,2022-11-30 23:48:03+00:00,1,19.800000000,2.0,N,1,52.000000000,3.750000000,0.500000000,13.000000000,6.550000000,0.300000000,1.250000000,76.100000000,132,141,2022,11,Queens
2,2022-11-30 23:17:20+00:00,2022-11-30 23:39:59+00:00,1,11.730000000,1.0,N,2,33.000000000,0.500000000,0.500000000,0E-9,2.450000000,0.300000000,1.250000000,38.000000000,132,201,2022,11,Queens
2,2022-11-30 23:17:00+00:00,2022-11-30 23:28:49+00:00,1,4.670000000,1.0,N,2,15.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,17.550000000,132,10,2022,11,Queens
1,2022-11-30 23:16:56+00:00,2022-11-30 23:37:31+00:00,1,6.600000000,1.0,N,1,22.500000000,0.500000000,0.500000000,4.000000000,0E-9,0.300000000,0E-9,27.800000000,138,80,2022,11,Queens
2,2022-11-30 23:16:52+00:00,2022-11-30 23:24:36+00:00,1,3.310000000,1.0,N,1,11.000000000,0.500000000,0.500000000,2.460000000,0E-9,0.300000000,1.250000000,16.010000000,132,216,2022,11,Queens
2,2022-11-30 23:16:45+00:00,2022-11-30 23:55:54+00:00,1,17.960000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.370000000,6.550000000,0.300000000,0E-9,74.220000000,132,231,2022,11,Queens
1,2022-11-30 23:16:44+00:00,2022-12-01 00:05:16+00:00,1,17.700000000,2.0,N,1,52.000000000,3.750000000,0.500000000,12.600000000,6.550000000,0.300000000,1.250000000,75.700000000,132,68,2022,11,Queens
1,2022-11-30 23:16:40+00:00,2022-11-30 23:54:11+00:00,1,15.700000000,1.0,N,1,46.500000000,1.750000000,0.500000000,9.800000000,0E-9,0.300000000,1.250000000,58.850000000,132,256,2022,11,Queens
1,2022-11-30 23:16:35+00:00,2022-12-01 00:11:31+00:00,1,28.800000000,5.0,N,2,95.500000000,1.250000000,0E-9,0E-9,18.300000000,0.300000000,1.250000000,115.350000000,132,265,2022,11,Queens
2,2022-11-30 23:16:29+00:00,2022-11-30 23:45:24+00:00,1,18.120000000,2.0,N,1,52.000000000,0E-9,0.500000000,5.000000000,6.550000000,0.300000000,1.250000000,65.600000000,132,42,2022,11,Queens
2,2022-11-30 23:16:27+00:00,2022-11-30 23:48:23+00:00,6,16.390000000,1.0,N,1,46.500000000,0.500000000,0.500000000,3.000000000,0E-9,0.300000000,1.250000000,52.050000000,132,255,2022,11,Queens
2,2022-11-30 23:16:24+00:00,2022-11-30 23:45:36+00:00,2,23.220000000,1.0,N,2,61.500000000,0.500000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,70.600000000,132,81,2022,11,Queens
2,2022-11-30 23:16:22+00:00,2022-12-01 00:05:41+00:00,2,20.750000000,2.0,N,1,52.000000000,0E-9,0.500000000,10.000000000,0E-9,0.300000000,1.250000000,66.550000000,132,79,2022,11,Queens
1,2022-11-30 23:16:21+00:00,2022-11-30 23:20:35+00:00,2,1.200000000,1.0,N,2,6.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,0E-9,7.300000000,70,129,2022,11,Queens
1,2022-11-30 23:16:18+00:00,2022-11-30 23:16:41+00:00,1,0E-9,1.0,N,3,2.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,5.050000000,132,132,2022,11,Queens
1,2022-11-30 23:16:08+00:00,2022-11-30 23:42:25+00:00,1,12.800000000,1.0,N,1,36.500000000,1.750000000,0.500000000,3.000000000,0E-9,0.300000000,1.250000000,42.050000000,138,17,2022,11,Queens
2,2022-11-30 23:16:03+00:00,2022-11-30 23:28:42+00:00,1,9.280000000,1.0,N,1,26.000000000,0.500000000,0.500000000,3.000000000,0E-9,0.300000000,0E-9,30.300000000,70,145,2022,11,Queens
2,2022-11-30 23:16:03+00:00,2022-11-30 23:45:11+00:00,3,13.710000000,1.0,N,2,40.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,42.550000000,138,225,2022,11,Queens
1,2022-11-30 23:16:02+00:00,2022-11-30 23:57:54+00:00,2,13.100000000,1.0,N,1,44.000000000,4.250000000,0.500000000,11.100000000,6.550000000,0.300000000,1.250000000,66.700000000,138,230,2022,11,Queens
1,2022-11-30 23:16:01+00:00,2022-11-30 23:56:48+00:00,1,17.500000000,2.0,N,1,52.000000000,3.750000000,0.500000000,15.750000000,6.550000000,0.300000000,1.250000000,78.850000000,132,100,2022,11,Queens
2,2022-11-30 23:16:01+00:00,2022-11-30 23:39:59+00:00,1,10.870000000,1.0,N,1,32.500000000,0.500000000,0.500000000,11.020000000,6.550000000,0.300000000,1.250000000,55.120000000,138,163,2022,11,Queens
2,2022-11-30 23:15:58+00:00,2022-11-30 23:42:41+00:00,1,9.580000000,1.0,N,2,30.500000000,0.500000000,0.500000000,0E-9,6.550000000,0.300000000,1.250000000,42.100000000,138,238,2022,11,Queens
2,2022-11-30 23:15:43+00:00,2022-11-30 23:49:01+00:00,1,8.920000000,3.0,N,1,48.500000000,0.500000000,0E-9,10.110000000,0E-9,0.300000000,1.250000000,60.660000000,70,43,2022,11,Queens
2,2022-11-30 23:15:30+00:00,2022-11-30 23:30:35+00:00,1,7.360000000,1.0,N,1,22.500000000,0.500000000,0.500000000,5.000000000,6.550000000,0.300000000,1.250000000,36.600000000,138,74,2022,11,Queens
2,2022-11-30 23:15:26+00:00,2022-11-30 23:37:47+00:00,1,16.050000000,2.0,N,1,52.000000000,0E-9,0.500000000,11.060000000,0E-9,0.300000000,1.250000000,67.610000000,132,232,2022,11,Queens
2,2022-11-30 23:15:24+00:00,2022-11-30 23:52:21+00:00,1,19.350000000,2.0,N,1,52.000000000,0E-9,0.500000000,13.820000000,0E-9,0.300000000,0E-9,69.120000000,132,231,2022,11,Queens
1,2022-11-30 23:15:24+00:00,2022-11-30 23:43:58+00:00,2,10.900000000,1.0,N,1,33.000000000,1.750000000,0.500000000,0.150000000,0E-9,0.300000000,1.250000000,35.700000000,132,62,2022,11,Queens
1,2022-11-30 23:15:13+00:00,2022-11-30 23:52:07+00:00,2,12.100000000,1.0,N,1,37.500000000,1.750000000,0.500000000,8.000000000,0E-9,0.300000000,1.250000000,48.050000000,132,189,2022,11,Queens
1,2022-11-30 23:15:05+00:00,2022-11-30 23:52:31+00:00,2,15.700000000,1.0,N,2,45.500000000,1.750000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,48.050000000,132,89,2022,11,Queens
2,2022-11-30 23:15:02+00:00,2022-11-30 23:40:29+00:00,3,8.740000000,1.0,N,1,29.000000000,0.500000000,0.500000000,2.000000000,6.550000000,0.300000000,1.250000000,42.600000000,138,170,2022,11,Queens
2,2022-11-30 23:14:46+00:00,2022-11-30 23:25:32+00:00,,3.850000000,,,0,20.470000000,0E-9,0.500000000,4.750000000,0E-9,0.300000000,,28.520000000,7,262,2022,11,Queens
2,2022-11-30 23:14:44+00:00,2022-11-30 23:51:42+00:00,1,18.700000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.620000000,6.550000000,0.300000000,1.250000000,75.720000000,132,68,2022,11,Queens
1,2022-11-30 23:14:42+00:00,2022-11-30 23:46:50+00:00,1,9.900000000,1.0,N,1,33.000000000,4.250000000,0.500000000,8.920000000,6.550000000,0.300000000,1.250000000,53.520000000,138,107,2022,11,Queens
1,2022-11-30 23:14:30+00:00,2022-11-30 23:36:52+00:00,2,11.100000000,1.0,N,2,31.500000000,1.000000000,0.500000000,0E-9,0E-9,0.300000000,0E-9,33.300000000,132,265,2022,11,Queens
2,2022-11-30 23:14:26+00:00,2022-11-30 23:36:34+00:00,2,10.480000000,1.0,N,1,31.000000000,0.500000000,0.500000000,8.520000000,6.550000000,0.300000000,1.250000000,51.120000000,138,229,2022,11,Queens
1,2022-11-30 23:14:25+00:00,2022-11-30 23:44:30+00:00,1,8.800000000,1.0,N,1,30.500000000,4.250000000,0.500000000,7.000000000,6.550000000,0.300000000,1.250000000,49.100000000,138,233,2022,11,Queens
2,2022-11-30 23:14:18+00:00,2022-11-30 23:59:20+00:00,1,18.720000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.620000000,6.550000000,0.300000000,1.250000000,75.720000000,132,90,2022,11,Queens
2,2022-11-30 23:14:10+00:00,2022-11-30 23:32:57+00:00,1,13.870000000,2.0,N,1,52.000000000,0E-9,0.500000000,11.870000000,6.550000000,0.300000000,1.250000000,72.470000000,130,263,2022,11,Queens
1,2022-11-30 23:14:06+00:00,2022-11-30 23:44:37+00:00,1,8.600000000,1.0,N,1,29.500000000,4.250000000,0.500000000,8.200000000,6.550000000,0.300000000,1.250000000,49.300000000,138,161,2022,11,Queens
2,2022-11-30 23:14:05+00:00,2022-11-30 23:53:34+00:00,1,17.030000000,2.0,N,1,52.000000000,0E-9,0.500000000,6.000000000,6.550000000,0.300000000,1.250000000,69.100000000,132,233,2022,11,Queens
1,2022-11-30 23:13:57+00:00,2022-11-30 23:48:41+00:00,2,17.900000000,2.0,N,1,52.000000000,3.750000000,0.500000000,10.000000000,6.550000000,0.300000000,1.250000000,73.100000000,132,186,2022,11,Queens
1,2022-11-30 23:13:51+00:00,2022-11-30 23:59:46+00:00,2,18.400000000,2.0,N,1,52.000000000,3.750000000,0.500000000,12.600000000,6.550000000,0.300000000,1.250000000,75.700000000,132,68,2022,11,Queens
2,2022-11-30 23:13:50+00:00,2022-11-30 23:37:08+00:00,1,11.160000000,1.0,N,2,33.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,35.550000000,132,72,2022,11,Queens
2,2022-11-30 23:13:45+00:00,2022-11-30 23:42:35+00:00,2,18.830000000,2.0,N,1,52.000000000,0E-9,0.500000000,5.000000000,6.550000000,0.300000000,1.250000000,65.600000000,132,263,2022,11,Queens
2,2022-11-30 23:13:44+00:00,2022-11-30 23:59:05+00:00,1,13.570000000,1.0,N,1,43.000000000,0.500000000,0.500000000,5.000000000,0E-9,0.300000000,1.250000000,50.550000000,132,181,2022,11,Queens
2,2022-11-30 23:13:40+00:00,2022-11-30 23:46:53+00:00,2,17.710000000,2.0,N,1,52.000000000,0E-9,0.500000000,12.370000000,6.550000000,0.300000000,1.250000000,75.470000000,132,186,2022,11,Queens
2,2022-11-30 23:13:38+00:00,2022-11-30 23:31:28+00:00,1,8.610000000,4.0,N,2,30.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,32.550000000,132,265,2022,11,Queens
2,2022-11-30 23:13:35+00:00,2022-11-30 23:47:32+00:00,1,24.590000000,1.0,N,1,65.000000000,0.500000000,0.500000000,6.760000000,0E-9,0.300000000,1.250000000,74.310000000,132,181,2022,11,Queens
1,2022-11-30 23:13:32+00:00,2022-11-30 23:31:25+00:00,1,9.200000000,1.0,N,1,27.000000000,1.750000000,0.500000000,8.850000000,0E-9,0.300000000,1.250000000,38.400000000,132,177,2022,11,Queens
2,2022-11-30 23:13:31+00:00,2022-11-30 23:36:52+00:00,1,10.200000000,1.0,N,1,31.000000000,0.500000000,0.500000000,6.710000000,0E-9,0.300000000,1.250000000,40.260000000,138,25,2022,11,Queens
2,2022-11-30 23:13:28+00:00,2022-11-30 23:41:40+00:00,1,11.750000000,1.0,N,1,35.500000000,0.500000000,0.500000000,6.000000000,0E-9,0.300000000,1.250000000,44.050000000,132,89,2022,11,Queens
1,2022-11-30 23:13:22+00:00,2022-11-30 23:47:18+00:00,1,18.600000000,2.0,N,1,52.000000000,3.750000000,0.500000000,12.600000000,6.550000000,0.300000000,1.250000000,75.700000000,132,4,2022,11,Queens
2,2022-11-30 23:13:16+00:00,2022-11-30 23:42:40+00:00,1,15.620000000,1.0,N,2,44.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,46.550000000,132,89,2022,11,Queens
2,2022-11-30 23:13:14+00:00,2022-11-30 23:24:19+00:00,1,5.220000000,1.0,N,2,16.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,18.550000000,132,216,2022,11,Queens
2,2022-11-30 23:13:12+00:00,2022-11-30 23:39:55+00:00,1,11.630000000,1.0,N,1,33.500000000,0.500000000,0.500000000,9.020000000,6.550000000,0.300000000,1.250000000,54.120000000,138,48,2022,11,Queens
2,2022-11-30 23:13:10+00:00,2022-11-30 23:15:08+00:00,1,1.090000000,1.0,N,2,5.000000000,0.500000000,0.500000000,0E-9,0E-9,0.300000000,1.250000000,7.550000000,132,132,2022,11,Queens
